	COND	CONDIRR	DN	DNN	IMP	IN	IRR	MODAL	QUEST	RESTR	all_occ	all_other	lemma	nonver	pos
28438	0	1	0	0	0	0	0	0	0	0	3	2	Лавровый	1	ADJ
28439	0	0	1	0	0	0	0	0	0	0	34	33	лесный	1	ADJ
28440	0	0	1	0	0	0	0	0	0	0	2	1	Борад	1	NOUN
28441	0	0	1	0	0	0	0	0	0	0	1	0	прикосновеновать	1	VERB
28442	0	0	1	0	0	0	0	0	0	0	1	0	хаИть	1	NOUN
28443	0	0	1	0	0	0	0	0	0	0	1	0	приказывать.	1	NOUN
28444	0	2	0	0	0	0	0	0	0	0	6	4	экспрессивный	2	ADJ
28445	0	0	0	0	0	0	0	0	0	1	1	0	психавать	1	VERB
28446	0	0	0	0	0	0	0	0	0	1	4	3	предназнакать	1	VERB
28447	0	0	0	0	0	0	0	1	0	0	1	0	введенКак	1	ADV
28448	0	0	1	0	0	0	0	0	0	0	47	46	адекватность	1	NOUN
28449	0	0	2	0	0	0	0	0	0	0	2	0	прислушалсяЖириновский	2	NOUN
28450	0	1	1	0	0	0	0	0	0	0	4	2	сахаджий	2	ADJ
28451	0	0	1	0	0	0	0	0	0	0	137	136	принудительный	1	ADJ
28452	1	0	0	0	0	0	0	0	0	0	37	36	Дугин	1	PROPN
28453	1	0	0	0	0	0	0	0	0	0	7	6	поджимать	1	VERB
28454	0	0	1	0	0	0	0	0	0	0	1	0	брали.	1	NOUN
28455	0	0	1	0	0	0	0	1	0	0	4	2	разлучать	2	VERB
28456	0	2	0	0	2	0	0	16	0	0	48	28	отыскать	20	VERB
28457	0	0	1	0	0	0	0	0	0	0	1	0	экуменист	1	NOUN
28458	0	2	1	0	0	0	0	0	0	0	9	6	прошеться	3	VERB
28459	0	0	1	0	0	0	0	0	0	0	46	45	священнослужитель	1	NOUN
28460	0	0	0	0	0	0	0	1	0	0	26	25	траур	1	ADV
28461	0	0	1	0	0	0	0	0	0	0	16	15	чуять	1	NUM
28462	0	0	0	0	0	0	0	1	0	0	12	11	Вполне	1	ADV
28463	0	0	1	0	0	0	0	0	0	0	5	4	горсток	1	NOUN
28464	0	0	1	0	0	0	0	0	0	0	65	64	крепостный	1	ADJ
28465	0	0	1	0	1	0	0	1	0	0	16	13	угробить	3	VERB
28466	0	0	0	0	1	0	0	0	0	0	2	1	дорвться	1	VERB
28467	0	0	0	0	1	0	0	0	0	0	2	1	-сказывать	1	VERB
28468	0	0	0	0	0	0	0	1	0	0	1	0	Жириновскийусомниваться	1	VERB
28469	0	0	1	0	0	0	0	0	0	0	1	0	мирской	1	ADJ
28470	0	0	1	0	0	0	0	0	0	0	232	231	гектодар	1	NOUN
28471	0	0	1	0	0	0	0	1	0	0	8	6	научиваться	2	VERB
28472	1	0	0	0	0	0	0	0	0	0	6	5	подробной	1	ADJ
28473	0	0	0	0	0	0	0	0	0	1	16	15	умственно	1	ADV
28474	0	0	1	0	0	0	0	0	0	0	40	39	эппл	1	PROPN
28475	0	0	1	0	0	0	0	0	0	0	1	0	нужны.есть	1	NOUN
28476	0	0	0	0	0	0	0	1	0	0	4	3	овдоветь	1	VERB
28477	0	0	1	0	0	0	0	0	0	0	2	1	людска	1	NOUN
28478	0	0	1	0	0	0	0	0	0	0	1	0	состыковый	1	ADJ
28479	0	0	1	0	0	0	0	0	0	0	13	12	пацана	1	NOUN
28480	0	0	1	0	0	0	0	0	0	0	11	10	гуру	1	NOUN
28481	0	0	2	0	0	0	0	1	0	0	4	1	проникться	3	VERB
28482	0	0	1	0	0	0	0	0	0	0	3	2	кузьма	1	ADV
28483	0	0	1	0	0	0	0	0	0	0	28	27	нижестоящий	1	ADJ
28484	0	0	1	0	0	0	0	0	0	1	1	-1	объямнимать	2	VERB
28485	0	0	0	0	0	0	0	1	0	0	1	0	силдить	1	VERB
28486	0	0	0	0	0	0	0	1	0	0	1	0	исрать	1	VERB
28487	0	0	1	0	0	0	0	0	0	0	2	1	ходято	1	PRON
28488	0	0	0	0	0	0	0	1	0	0	9	8	кресть	1	VERB
28489	1	0	0	0	0	0	0	0	0	0	2	1	Принасывать	1	VERB
28490	0	0	1	0	0	0	0	0	0	0	70	69	хата	1	NOUN
28491	0	0	1	0	0	0	0	1	0	0	3	1	русскать	2	VERB
28492	0	0	0	0	0	0	0	1	0	0	1	0	обьеснять	1	VERB
28493	1	0	1	0	0	0	0	0	0	0	1	-1	материваться	2	VERB
28494	0	0	0	0	0	0	0	4	0	0	17	13	взломывать	4	VERB
28495	0	0	1	0	0	0	0	0	0	0	1	0	Пиареться	1	VERB
28496	0	0	1	0	0	0	0	0	0	0	1	0	Пи*дить	1	VERB
28497	0	0	1	0	0	0	0	0	0	0	2	1	пиар-агент	1	NOUN
28498	1	0	0	0	0	0	0	0	0	0	1	0	ахиневать	1	VERB
28499	0	0	1	0	0	0	0	0	0	0	1	0	оберешся	1	VERB
28500	0	0	1	0	0	0	0	0	0	0	7	6	подтираться	1	VERB
28501	1	0	0	0	0	0	0	1	0	0	1	-1	нацист-ненавидеть	2	VERB
28502	0	0	1	0	0	0	0	0	0	0	978	977	21	1	NUM
28503	0	0	0	0	0	0	0	2	0	0	6	4	утвердяться	2	VERB
28504	0	1	0	0	0	0	0	0	0	0	1	0	садитьсголо	1	VERB
28505	0	0	3	0	0	0	0	0	0	0	448	445	чеченский	3	ADJ
28506	0	0	1	0	0	0	0	0	0	0	35	34	тувинский	1	ADJ
28507	0	0	1	0	0	0	0	0	0	0	4	3	ведущее	1	NOUN
28508	0	0	1	0	0	0	0	0	0	0	10	9	Едросовский	1	ADJ
28509	0	0	0	0	0	0	0	1	0	0	24	23	продолживаться	1	VERB
28510	0	0	1	0	0	0	0	0	0	0	12	11	Deutsche	1	PROPN
28511	0	0	0	0	0	0	0	1	0	0	13	12	утеривать	1	VERB
28512	0	0	1	0	0	0	0	0	0	0	84	83	воссоединение	1	NOUN
28513	0	0	1	0	0	0	0	0	0	0	7	6	руський	1	ADJ
28514	0	0	0	0	0	0	0	1	0	0	1	0	обмотывать	1	VERB
28515	0	0	1	0	0	0	0	0	0	0	14	13	децентрализация	1	NOUN
28516	0	0	0	0	0	0	0	1	0	0	15	14	тотчас	1	ADV
28517	0	0	0	0	0	0	0	1	0	0	5	4	приготавливаться	1	VERB
28518	0	1	0	0	0	0	0	0	0	0	1	0	Козыривать	1	VERB
28519	1	0	0	0	0	0	0	0	0	0	1	0	имеються	1	VERB
28520	0	0	0	0	0	0	0	1	0	0	18	17	подмечать	1	VERB
28521	0	0	4	0	0	0	0	0	0	0	118	114	барак	4	NOUN
28522	0	0	1	0	0	0	0	0	0	0	2	1	свободаотреть	1	VERB
28523	0	0	0	0	0	0	0	1	0	0	1	0	обрызгать	1	VERB
28524	0	0	1	0	0	0	0	0	0	0	1	0	писалпый	1	ADJ
28525	1	0	1	0	0	0	0	0	0	0	1	-1	страшено.а	2	NOUN
28526	1	0	0	0	0	0	0	0	0	0	14	13	занятный	1	ADJ
28527	0	0	1	0	0	0	0	0	0	0	11	10	обожествление	1	NOUN
28528	0	0	0	0	0	0	0	1	0	0	3	2	Майдак	1	ADV
28529	0	0	1	0	0	0	0	1	0	0	2	0	Жукывать	2	VERB
28530	0	0	2	0	0	0	0	0	0	0	1	-1	Мародерствовать	2	VERB
28531	0	0	1	0	0	0	0	0	0	0	7	6	Писывать	1	VERB
28532	0	1	0	0	0	0	0	0	0	0	1	0	вмочать	1	VERB
28533	0	1	0	0	0	0	0	1	0	0	37	35	Реально	2	ADV
28534	0	0	1	0	0	0	0	0	0	0	2	1	добьвать	1	VERB
28535	0	0	1	0	0	0	0	0	0	0	93	92	наклейка	1	NOUN
28536	0	0	1	0	0	0	0	0	0	0	5	4	свергть	1	VERB
28537	0	0	1	0	0	0	0	0	0	0	3	2	3,73	1	NUM
28538	0	0	0	0	0	0	0	2	0	0	4	2	заработаето	2	PRON
28539	0	0	1	0	0	0	0	0	0	0	2	1	называется.	1	NOUN
28540	1	0	0	0	0	0	0	1	0	0	9	7	заканчивавать	2	VERB
28541	0	0	1	0	0	0	0	0	0	0	1	0	линеный	1	ADJ
28542	2	0	0	0	0	0	0	0	0	0	2	0	хлопень	2	NOUN
28543	0	0	3	0	0	0	0	0	0	0	325	322	армянин	3	NOUN
28544	0	0	1	0	0	0	0	0	0	0	11	10	Калибра	1	PROPN
28545	0	0	1	0	0	0	0	0	0	0	1	0	виноуать	1	VERB
28546	0	0	1	0	0	0	0	0	0	0	1	0	ликвидироватб	1	NOUN
28547	0	0	0	0	0	0	0	1	0	0	19	18	,мол	1	ADV
28548	0	0	1	0	0	0	0	0	0	0	6	5	привёз	1	ADV
28549	0	0	1	0	0	0	0	0	0	0	28	27	ёбаный	1	ADJ
28550	1	1	0	0	0	0	0	0	0	2	14	10	поубавиться	4	VERB
28551	0	0	1	0	0	0	0	0	0	0	1	0	будет-а	1	NOUN
28552	0	0	1	0	0	0	0	0	0	0	1	0	отделаеться	1	VERB
28553	0	0	1	0	0	0	0	0	0	0	5	4	Жирков	1	PROPN
28554	0	2	0	0	0	0	0	0	0	0	80	78	супер	2	NOUN
28555	2	4	0	0	0	0	0	0	0	0	5	-1	шлепнуть	6	VERB
28556	0	0	0	0	0	0	0	2	0	0	3	1	испробовать	2	VERB
28557	0	0	1	0	0	0	0	0	0	0	22	21	мешка	1	NOUN
28558	0	0	0	0	0	0	0	0	0	1	1	0	пписать	1	VERB
28559	0	0	1	0	0	0	0	0	0	0	1	0	умай	1	NOUN
28560	0	0	0	0	0	0	0	0	0	1	2	1	бумагбыть	1	VERB
28561	0	0	0	0	0	0	0	1	0	0	1	0	повырывать	1	VERB
28562	0	0	1	0	0	0	0	0	0	0	3	2	разрубить	1	VERB
28563	1	1	0	0	0	0	0	0	0	0	2	0	разрубивать	2	VERB
28564	0	0	0	0	0	0	0	1	0	0	1	0	Надёжно	1	ADV
28565	0	0	0	0	0	0	0	1	0	0	2	1	обхватывать	1	VERB
28566	0	0	0	0	0	0	0	1	0	0	13	12	рукоять	1	VERB
28567	0	0	1	0	0	0	0	0	0	0	1	0	мельтешнить	1	VERB
28568	0	0	1	0	0	0	0	0	0	0	1	0	рукопашка	1	NOUN
28569	0	0	1	0	0	0	0	0	0	0	2	1	прикроться	1	VERB
28570	0	0	1	0	0	0	0	0	0	0	7	6	наклонять	1	VERB
28571	0	0	1	0	0	0	0	0	0	0	22	21	ельцина	1	NOUN
28572	0	0	1	0	0	0	0	0	0	1	12	10	спровоцируть	2	VERB
28573	0	0	1	0	0	0	0	0	0	0	356	355	1000	1	NUM
28574	0	1	0	0	0	0	0	0	0	0	2	1	проголосуйтбыть	1	VERB
28575	0	0	0	0	0	0	0	1	0	0	9	8	зжать	1	VERB
28576	0	0	0	0	0	0	0	1	0	0	1	0	то..что	1	PRON
28577	1	0	0	0	0	0	0	0	0	0	1	0	прлсывать	1	VERB
28578	0	0	1	0	0	0	0	0	0	0	22	21	вымышленный	1	ADJ
28579	0	0	1	0	0	0	0	0	0	0	1	0	заовнять	1	VERB
28580	0	0	0	0	0	0	0	1	0	0	11	10	просидеть	1	VERB
28581	0	0	1	0	0	0	0	0	0	0	2	1	снёс	1	NOUN
28582	0	0	1	0	0	0	0	0	0	0	4	3	пвый	1	ADJ
28583	0	0	0	0	0	0	0	1	0	0	1	0	боротться	1	VERB
28584	0	0	0	0	0	0	0	1	0	0	3	2	Сдесь	1	ADV
28585	0	0	0	0	0	0	0	0	0	1	4	3	разыграваться	1	VERB
28586	0	0	1	0	0	0	0	0	0	0	97	96	метла	1	NOUN
28587	0	0	1	0	0	0	0	0	0	0	1	0	пуля-дураКатеринчук	1	NOUN
28588	0	0	0	0	0	0	0	1	0	0	1	0	Об'яснять	1	VERB
28589	1	0	0	0	0	0	0	0	0	0	70	69	Клоун	1	NOUN
28590	0	1	0	0	0	0	0	0	0	0	1	0	за-чть	1	VERB
28591	0	1	0	0	0	0	0	0	0	0	8	7	,президент	1	NOUN
28592	0	0	0	0	0	0	0	1	0	0	11	10	чето	1	ADV
28593	0	1	0	0	0	0	0	1	0	0	7	5	разгуляться	2	VERB
28594	0	0	1	0	0	0	0	0	0	0	23	22	сложяться	1	VERB
28595	0	0	1	0	0	0	0	0	0	0	15	14	выходный	1	ADJ
28596	0	0	1	0	0	0	0	0	0	0	1	0	наxодить	1	VERB
28597	0	0	1	0	0	0	0	0	0	0	1	0	Казаxский	1	ADJ
28598	1	0	3	0	0	0	0	2	0	0	24	18	извиниться	6	VERB
28599	0	0	1	0	0	0	0	0	0	0	65	64	правильность	1	NOUN
28600	0	0	1	0	0	0	0	0	0	0	8	7	игрывать	1	VERB
28601	0	0	0	0	0	0	0	0	0	2	7	5	припирать	2	VERB
28602	0	0	2	0	0	0	0	0	0	0	4	2	подкрадываться	2	VERB
28603	0	0	2	0	0	0	0	1	0	0	13	10	изворачиваться	3	VERB
28604	0	0	1	0	0	0	0	3	0	0	42	38	сожалеть	4	VERB
28605	0	0	0	0	0	0	0	4	0	0	54	50	привычно	4	ADV
28606	0	0	3	0	0	0	0	0	0	0	110	107	ток-шоу	3	NOUN
28607	0	0	0	0	1	0	0	0	0	0	1	0	шелуху	1	ADV
28608	0	0	1	0	0	0	0	0	0	0	40	39	мракобес	1	NOUN
28609	0	0	1	0	0	0	0	0	0	0	61	60	невнятный	1	ADJ
28610	0	0	1	0	0	0	0	0	0	0	3	2	Тупин	1	PROPN
28611	0	0	1	0	0	0	0	0	0	0	2	1	усать	1	VERB
28612	0	0	1	0	0	0	0	0	0	0	1	0	стужеть	1	VERB
28613	0	0	1	0	0	0	0	0	0	0	1	0	агрегато	1	PRON
28614	0	0	0	0	0	0	0	0	0	1	1	0	--Пото	1	PRON
28615	0	0	1	0	0	0	0	0	0	0	9	8	сверхдержав	1	PROPN
28616	0	0	1	0	0	0	0	0	0	0	2	1	-высокий	1	ADJ
28617	0	0	1	0	0	0	0	0	0	0	1	0	займё	1	NOUN
28618	0	0	1	0	0	0	0	0	0	0	69	68	география	1	NOUN
28619	0	0	0	0	0	0	0	1	0	0	2	1	подхващать	1	VERB
28620	0	0	0	0	0	0	0	0	0	1	2	1	базаривать	1	VERB
28621	0	2	2	0	0	0	0	0	0	0	330	326	тренер	4	NOUN
28622	0	0	2	0	0	0	0	0	0	0	2	0	терпяться	2	VERB
28623	0	0	0	0	1	0	0	0	0	0	15	14	Отправлять	1	VERB
28624	0	0	0	0	0	0	0	1	0	0	84	83	жулье	1	PRON
28625	1	0	2	0	0	0	0	0	0	0	5	2	удержить	3	VERB
28626	0	0	0	0	0	0	0	1	0	0	1	0	предотврващать	1	VERB
28627	0	0	1	0	0	0	0	0	0	0	5	4	становлться	1	VERB
28628	0	0	2	0	0	0	0	0	0	2	19	15	втягиваться	4	VERB
28629	0	0	1	0	0	0	0	0	0	0	3	2	гомофобие	1	NOUN
28630	0	0	0	0	0	0	0	1	0	0	7	6	отрицить	1	VERB
28631	0	0	0	0	0	0	0	1	0	0	1	0	замачивать	1	VERB
28632	0	0	0	0	0	0	0	1	0	0	2	1	по-маленькому	1	ADV
28633	0	0	1	0	0	0	0	0	0	0	1	0	он,инако	1	ADV
28634	0	0	0	0	0	0	1	0	0	0	1	0	скорбять	1	VERB
28635	2	0	0	0	0	0	0	0	0	0	8	6	обращываться	2	VERB
28636	0	0	0	0	0	0	0	2	0	0	8	6	облагорождать	2	VERB
28637	0	0	0	0	0	0	0	1	0	0	1	0	успокоим.но	1	ADV
28638	0	0	2	0	0	0	0	1	0	0	7	4	щитать	3	VERB
28639	0	0	1	0	0	0	0	0	0	0	33	32	лизоблюд	1	NOUN
28640	0	2	1	0	0	0	0	0	0	0	14	11	смыть	3	VERB
28641	0	1	0	0	0	0	0	0	0	0	6	5	складный	1	ADJ
28642	1	0	2	0	0	0	0	14	0	2	117	98	вывести	19	VERB
28643	0	0	0	0	0	0	0	2	0	0	4	2	Что-что	2	PRON
28644	0	0	0	0	0	0	0	1	0	0	1	0	УэстаЕще	1	PRON
28645	0	0	1	0	0	0	0	0	0	0	1	0	утопаать	1	VERB
28646	0	0	1	0	0	0	0	0	0	0	10	9	Муткий	1	ADJ
28647	0	0	1	0	0	0	0	0	0	0	113	112	врание	1	NOUN
28648	0	0	1	0	0	0	0	0	0	0	1	0	демократичная.	1	NOUN
28649	0	0	1	0	0	0	0	0	0	0	1	0	корешит.во	1	NOUN
28650	0	0	0	0	0	0	0	1	0	0	1	0	плохаивать	1	VERB
28651	0	0	1	0	0	0	0	0	0	0	1	0	разто	1	PRON
28652	0	0	1	0	0	0	0	0	0	0	5	4	москальский	1	ADJ
28653	1	0	3	0	0	0	0	0	0	0	30	26	трахать	4	VERB
28654	0	0	0	0	2	0	0	0	0	0	4	2	выебть	2	VERB
28655	0	0	1	0	0	0	0	0	0	0	578	577	пространство	1	NOUN
28656	0	0	1	0	0	0	0	0	0	0	1	0	шоу-мя	1	NOUN
28657	0	0	0	0	0	0	0	1	0	0	1	0	проложевать	1	VERB
28658	0	1	0	0	0	0	0	0	0	0	65	64	мест	1	PROPN
28659	0	0	0	0	0	0	0	1	0	0	1	0	Пистать	1	VERB
28660	0	0	1	0	0	0	0	0	0	0	6	5	Вовый	1	ADJ
28661	0	0	0	0	0	0	0	1	0	0	4	3	Заслужать	1	VERB
28662	2	3	1	0	0	0	0	0	0	0	13	7	присаживаться	6	VERB
28663	0	1	1	0	0	0	0	0	0	0	3	1	вальнуть	2	VERB
28664	0	0	1	0	0	0	0	0	0	0	1	0	впопад	1	ADV
28665	0	0	0	0	1	0	0	0	0	0	1	0	шуршить	1	VERB
28666	0	0	0	0	1	0	0	0	0	0	1	0	велися	1	VERB
28667	0	0	0	0	1	0	0	0	0	0	1	0	подихають	1	VERB
28668	0	0	0	0	0	0	0	1	0	0	5	4	репощать	1	VERB
28669	0	1	1	0	0	0	0	0	0	0	41	39	донецк	2	NOUN
28670	0	0	1	0	0	0	0	0	0	0	42	41	Руцкая	1	PROPN
28671	0	1	0	0	0	0	0	0	0	0	6	5	выгоднее	1	ADV
28672	0	0	0	0	0	0	0	1	0	0	1	0	перезагрузить	1	VERB
28673	0	0	0	0	0	0	0	1	0	0	1	0	усваивать-то	1	ADV
28674	0	0	1	0	0	0	0	0	0	0	1	0	внемлть	1	VERB
28675	0	0	1	0	0	0	0	0	0	0	1	0	сижуотреть	1	VERB
28676	1	0	1	0	0	0	0	0	0	0	122	120	ленивый	2	ADJ
28677	0	0	1	0	0	0	0	0	0	0	1	0	либерал,Просто	1	ADV
28678	0	0	1	0	0	0	0	0	0	0	1	0	оппозиционер,он	1	NOUN
28679	0	0	0	0	0	0	0	1	0	0	1	0	болео	1	ADV
28680	0	0	0	0	0	0	0	1	0	0	1	0	.сетовать	1	VERB
28681	0	0	0	0	0	0	0	1	0	0	10	9	.Так	1	ADV
28682	0	0	0	0	0	0	0	1	0	0	1	0	времяБояться	1	VERB
28683	0	0	1	0	0	0	0	0	0	0	2	1	Анубис	1	PROPN
28684	0	0	1	0	0	0	0	0	0	0	103	102	неудачный	1	ADJ
28685	0	1	0	0	0	0	0	0	0	0	1	0	нудеж	1	NOUN
28686	1	0	0	0	0	0	0	0	0	0	15	14	взаимосвязывать	1	VERB
28687	0	0	0	0	0	0	0	1	0	0	1	0	посоревноваться	1	VERB
28688	1	0	0	0	0	0	0	0	0	0	1	0	пидарюшка	1	NOUN
28689	0	0	0	0	0	0	0	1	0	0	1	0	:работывать	1	VERB
28690	0	0	1	0	0	0	0	0	0	0	1	0	выигрысоко	1	ADV
28691	0	0	0	0	0	0	0	1	0	0	7	6	недопонимать	1	VERB
28692	0	0	2	0	0	0	0	0	0	0	13	11	лишёть	2	VERB
28693	0	0	1	0	0	0	0	0	0	0	3	2	внутрикорпоративный	1	ADJ
28694	0	0	1	0	0	0	0	0	0	0	2	1	Ксюш	1	DET
28695	0	0	2	0	0	0	0	0	0	0	2	0	прощаютЗый	2	ADJ
28696	0	0	1	0	0	0	0	0	0	1	6	4	поведёться	2	VERB
28697	0	0	0	0	0	0	0	1	0	0	4	3	Помнить	1	VERB
28698	0	0	1	0	0	0	0	0	0	0	1	0	сладкый	1	ADJ
28699	0	0	0	0	0	0	0	1	0	0	11	10	разоривать	1	VERB
28700	0	0	1	0	0	0	0	0	0	0	1	0	буемый	1	ADJ
28701	0	0	0	0	0	0	0	1	0	0	2	1	предостерожиться	1	VERB
28702	0	0	0	0	0	0	0	0	0	1	3	2	затормозать	1	VERB
28703	0	0	1	0	0	0	0	0	0	0	4	3	сверхпиковый	1	ADJ
28704	0	0	0	0	0	0	0	1	0	0	1	0	Подобраться	1	VERB
28705	0	0	1	0	0	0	0	0	0	0	1	0	спротреть	1	VERB
28706	0	1	0	0	0	0	0	0	0	0	25	24	бабушек	1	NOUN
28707	0	0	0	0	0	0	0	0	0	1	18	17	заполонить	1	VERB
28708	0	0	0	0	1	0	0	0	0	0	7	6	пичкавать	1	VERB
28709	1	0	0	0	0	0	0	0	0	0	3	2	обнадёживать	1	VERB
28710	0	0	0	0	0	0	0	1	0	0	1	0	ражалься	1	VERB
28711	0	0	1	0	0	0	0	0	0	0	110	109	должник	1	NOUN
28712	0	0	1	0	0	0	0	0	0	0	2	1	социально-ориентировать	1	VERB
28713	0	0	0	0	0	0	0	1	0	0	11	10	нападавать	1	VERB
28714	0	0	0	0	0	0	0	1	0	0	15	14	плюать	1	VERB
28715	1	0	0	0	0	0	0	0	0	1	11	9	Хуть	2	VERB
28716	0	0	1	0	0	0	0	0	0	0	1	0	бесись	1	ADJ
28717	0	0	0	0	0	0	0	1	0	0	1	0	превирать	1	VERB
28718	1	0	0	0	0	0	0	0	0	1	1	-1	кот.засветиться	2	VERB
28719	0	1	0	0	0	0	0	0	0	0	1018	1017	будущий	1	ADJ
28720	0	0	1	0	0	0	0	0	0	0	2	1	едына	1	NOUN
28721	0	0	4	0	0	0	0	0	0	0	8	4	Смотреть	4	VERB
28722	0	0	1	0	0	0	0	0	0	0	3	2	ждемя	1	NOUN
28723	1	0	0	0	0	0	0	0	0	0	3	2	станк	1	NOUN
28724	0	0	1	0	0	0	0	0	0	0	61	60	аккуратный	1	ADJ
28725	0	0	1	0	0	0	0	0	0	0	1	0	опрокидываться	1	VERB
28726	0	0	0	0	0	0	0	1	0	0	2	1	довольствоваваться	1	VERB
28727	0	0	1	0	0	0	0	0	0	0	1	0	разевавать	1	VERB
28728	0	0	0	0	0	0	0	0	0	1	8	7	печться	1	VERB
28729	0	0	0	0	0	0	0	1	0	0	1	0	возникгивать	1	VERB
28730	1	1	1	0	0	0	0	0	0	0	1	-2	чубайсить	3	VERB
28731	0	0	0	0	1	0	0	0	0	0	8	7	,насколько	1	ADV
28732	0	0	0	0	1	0	0	0	0	0	4	3	.ибо	1	ADV
28733	0	1	0	0	0	0	0	0	0	0	74	73	Столько	1	PART
28734	0	0	0	0	1	0	0	0	0	0	14	13	русски	1	ADV
28735	1	2	2	0	0	0	0	0	0	0	813	808	турция	5	PROPN
28736	0	0	0	0	0	0	0	1	0	0	2	1	дымться	1	VERB
28737	0	0	1	0	0	0	0	0	0	0	4	3	предсказовать	1	VERB
28738	0	0	0	0	0	0	0	1	0	0	4	3	Отстранять	1	VERB
28739	0	1	0	0	0	0	0	0	0	0	1	0	топтавать	1	VERB
28740	0	2	0	0	0	0	0	0	0	0	87	85	обстрел	2	NOUN
28741	0	0	0	0	0	0	0	1	0	0	1	0	Проявляться	1	VERB
28742	0	0	1	0	0	0	0	0	0	0	8	7	вкладыизать	1	VERB
28743	0	0	1	0	0	0	0	0	0	0	6	5	прослеживаться	1	VERB
28744	0	0	0	0	0	0	0	0	0	1	1	0	побеспокоиться	1	VERB
28745	0	0	1	0	0	0	0	0	0	0	3	2	заедавать	1	VERB
28746	1	0	1	0	0	0	0	0	0	0	2	0	заевать	2	VERB
28747	0	0	1	0	0	0	0	0	0	0	48	47	хождение	1	NOUN
28748	0	0	1	0	0	0	0	1	0	0	1	-1	пробечь	2	VERB
28749	0	0	1	0	0	0	0	0	0	0	5	4	созваниваться	1	VERB
28750	0	0	1	0	0	0	0	0	0	0	68	67	хабаровск	1	PROPN
28751	0	0	1	0	0	0	0	0	0	0	1	0	Хэть	1	VERB
28752	0	0	1	0	0	0	0	0	0	0	4	3	Кэш	1	DET
28753	0	1	0	0	0	0	0	0	0	0	1	0	причкнуваться	1	VERB
28754	0	0	1	0	0	0	0	0	0	0	1	0	понятно.ый	1	ADJ
28755	0	0	0	0	0	0	0	0	0	1	7	6	воивать	1	VERB
28756	0	0	1	0	0	0	0	0	0	0	1	0	просято	1	PRON
28757	1	0	0	0	0	0	0	1	0	0	1	-1	колонизировалиВообще	2	ADV
28758	0	0	0	0	0	0	0	0	0	1	1	0	растравлять	1	VERB
28759	0	0	1	0	0	0	0	0	0	0	15	14	напрашиваваться	1	VERB
28760	0	0	1	0	0	0	0	0	0	0	18	17	тридцатый	1	ADJ
28761	0	1	0	0	0	0	0	0	0	0	2	1	задёшево	1	ADV
28762	0	0	1	0	0	0	0	0	0	0	1	0	замазываться	1	VERB
28763	1	0	0	0	0	0	0	0	0	0	2	1	Гть	1	VERB
28764	0	0	1	0	0	0	0	0	0	0	3	2	пpeдcкaзaвать	1	VERB
28765	0	0	1	0	0	0	0	0	0	0	1	0	подведёй	1	ADJ
28766	0	0	0	0	0	0	0	1	0	0	2	1	вертывать	1	VERB
28767	0	0	0	0	1	0	0	0	0	0	24	23	Посмотри	1	ADV
28768	0	0	0	0	1	0	0	0	0	0	1	0	походи	1	ADV
28769	0	0	1	0	0	0	0	0	0	0	149	148	ислам	1	NOUN
28770	0	0	1	0	0	0	0	0	0	0	1	0	мести.	1	NOUN
28771	0	0	1	0	0	0	0	0	0	0	1	0	утвергать	1	VERB
28772	0	0	1	0	0	0	0	0	0	0	1	0	муслим.	1	NOUN
28773	0	0	0	0	0	0	0	1	0	0	1	0	СФ,начаться	1	VERB
28774	0	0	1	0	0	0	0	0	0	0	1	0	ответивадратный	1	ADJ
28775	0	0	1	0	0	0	0	0	0	0	1	0	находятсимать	1	VERB
28776	0	0	1	0	0	0	0	0	0	0	15	14	телевизора	1	PROPN
28777	0	0	1	0	0	0	0	0	0	0	1	0	нужен.	1	NOUN
28778	0	0	1	0	0	0	0	0	0	0	27	26	колхозный	1	ADJ
28779	0	0	1	0	0	0	0	0	0	0	5	4	дковать	1	VERB
28780	0	0	1	0	0	0	0	0	0	0	3	2	слажать	1	VERB
28781	0	1	0	0	0	0	0	0	0	0	275	274	75	1	NUM
28782	0	0	0	0	1	0	0	0	0	0	1	0	скребить	1	VERB
28783	0	0	1	0	0	0	0	0	0	0	1	0	ревнуйтбыть	1	VERB
28784	0	0	0	0	1	0	0	0	0	0	1	0	ударляться	1	VERB
28785	0	0	0	0	1	0	0	0	0	0	1	0	угосщать	1	VERB
28786	0	0	0	0	1	0	0	0	0	0	4	3	пронзительно	1	ADV
28787	1	0	0	0	0	0	0	0	0	0	3	2	пукинать	1	VERB
28788	0	0	0	0	1	0	0	0	0	0	11	10	тихонечко	1	ADV
28789	0	0	0	0	1	0	0	0	0	0	2	1	целовывать	1	VERB
28790	0	0	0	0	1	0	0	0	0	0	1	0	причешить	1	VERB
28791	1	0	0	0	0	0	0	0	0	0	1	0	Пописать	1	VERB
28792	0	0	0	0	0	0	0	1	0	0	1	0	нужноДобавлять	1	VERB
28793	0	0	0	0	0	0	0	1	0	0	1	0	Нацизмбыть	1	VERB
28794	0	0	0	0	0	0	0	2	0	0	3	1	,заитать	2	VERB
28795	0	0	0	0	0	0	0	1	0	0	1	0	пояложать	1	VERB
28796	0	1	0	0	0	0	0	0	0	0	1	0	отиграваться	1	VERB
28797	0	0	0	0	0	0	0	0	0	1	1	0	умилявать	1	VERB
